transaction_id,date,card_category,revenue,interest_earned,total_trans_amt,annual_fees,total_trans_count,customer_job,education_level,use_chip,exp_type,quarter,month,gender,age_group,income_group
T0002695,2023-03-04,Gold,33.22,12.41,570.4,0,5,Govt,Unknown,Swipe,Food,Q1,Mar,M,50-60,Low
T0002696,2023-06-26,Blue,13.29,9.27,432.39,49,2,Blue-collar,Graduate,Swipe,Bills,Q2,Jun,M,60+,High
T0002697,2023-05-23,Blue,18.75,0.3,1498.28,0,2,Retirees,Doctorate,Online,Bills,Q2,May,M,20-30,High
T0002698,2023-07-19,Blue,25.41,7.44,989.79,0,2,Selfemployed,Uneducated,Swipe,Fuel,Q3,Jul,M,40-50,Med
T0002699,2023-08-24,Blue,10.64,19.27,669.91,0,4,Blue-collar,Uneducated,Swipe,Bills,Q3,Aug,M,30-40,Med
T0002700,2023-01-31,Gold,52.79,17.67,2194.24,0,3,White-collar,Doctorate,Swipe,Bills,Q1,Jan,F,40-50,Med
T0002701,2023-11-14,Gold,119.59,41.81,2399.32,0,5,Businessman,High School,Chip,Bills,Q4,Nov,M,40-50,Med
T0002702,2023-05-17,Silver,33.93,23.69,865.42,0,1,White-collar,Unknown,Chip,Bills,Q2,May,F,50-60,Med
T0002703,2023-09-08,Blue,93.76,41.78,2128.84,0,5,Retirees,Doctorate,Swipe,Entertainment,Q3,Sep,M,40-50,High
T0002704,2023-12-18,Blue,42.7,14.73,1299.31,49,4,Retirees,Graduate,Swipe,Grocery,Q4,Dec,M,20-30,Med
T0002705,2023-03-29,Gold,12.42,17.13,616.83,99,1,Selfemployed,Graduate,Swipe,Bills,Q1,Mar,F,50-60,Low
T0002706,2023-03-25,Gold,23.33,1.46,804.06,99,2,Selfemployed,High School,Swipe,Food,Q1,Mar,F,40-50,High
T0002707,2023-03-02,Blue,43.51,34.05,1766.49,99,5,White-collar,Doctorate,Swipe,Entertainment,Q1,Mar,M,30-40,High
T0002708,2023-06-16,Gold,123.1,31.54,2056.07,0,3,White-collar,Uneducated,Swipe,Fuel,Q2,Jun,M,30-40,Med
T0002709,2023-05-28,Blue,33.03,46.14,2097.32,0,1,Businessman,High School,Swipe,Grocery,Q2,May,M,50-60,Low
T0002710,2023-07-14,Blue,96.13,2.4,2412.45,199,5,Govt,Doctorate,Swipe,Fuel,Q3,Jul,F,40-50,Med
T0002711,2023-07-04,Blue,12.22,9.55,384.43,0,4,Businessman,High School,Swipe,Bills,Q3,Jul,M,50-60,Low
T0002712,2023-07-25,Blue,22.88,7.87,459.81,199,3,Govt,Doctorate,Swipe,Entertainment,Q3,Jul,M,60+,Med
T0002713,2023-10-26,Blue,81.79,16.04,2036.85,199,5,Govt,Post-Graduate,Swipe,Bills,Q4,Oct,M,40-50,High
T0002714,2023-03-20,Blue,37.94,8.08,676.74,99,5,Blue-collar,Doctorate,Chip,Fuel,Q1,Mar,F,40-50,Low
T0002715,2023-06-19,Blue,58.15,15.94,1547.3,49,2,Govt,Uneducated,Swipe,Entertainment,Q2,Jun,M,20-30,Med
T0002716,2023-09-23,Blue,11.73,21.04,1143.36,99,5,White-collar,Uneducated,Chip,Grocery,Q3,Sep,M,50-60,High
T0002717,2023-01-24,Blue,65.25,3.94,1131.64,0,5,Businessman,Post-Graduate,Chip,Grocery,Q1,Jan,M,20-30,High
T0002718,2023-05-28,Blue,111.99,26.24,1893.24,49,1,Retirees,Graduate,Swipe,Entertainment,Q2,May,F,20-30,Med
T0002719,2023-10-18,Gold,60.42,5.07,1542.04,99,5,Govt,Unknown,Chip,Fuel,Q4,Oct,M,30-40,High
T0002720,2023-03-14,Blue,57.16,69.98,2492.86,49,2,Retirees,Uneducated,Swipe,Fuel,Q1,Mar,M,20-30,High
T0002721,2023-06-28,Blue,95.23,19.1,1796.08,199,2,Retirees,Graduate,Swipe,Entertainment,Q2,Jun,F,40-50,Low
T0002722,2023-05-24,Blue,50.41,25.45,951.31,199,2,Blue-collar,Unknown,Swipe,Bills,Q2,May,M,40-50,Med
T0002723,2023-09-01,Blue,23.78,33.34,2039.37,0,1,Businessman,High School,Chip,Grocery,Q3,Sep,M,30-40,Low
T0002724,2023-06-01,Blue,58.9,7.97,1728.71,99,3,Businessman,Post-Graduate,Swipe,Grocery,Q2,Jun,M,50-60,High
T0002725,2023-07-18,Blue,59.71,27.76,1385.75,49,2,Businessman,Unknown,Chip,Food,Q3,Jul,M,50-60,Low
T0002726,2023-07-14,Blue,18.78,14.01,1025.12,199,1,White-collar,High School,Swipe,Bills,Q3,Jul,F,60+,Med
T0002727,2023-04-03,Blue,43.56,11.58,809.78,199,1,Govt,Uneducated,Swipe,Fuel,Q2,Apr,M,40-50,Low
T0002728,2023-10-26,Silver,138.1,48.55,2329.49,0,1,White-collar,Graduate,Swipe,Bills,Q4,Oct,M,40-50,High
T0002729,2023-05-30,Silver,107.77,19.03,1885.84,0,4,Selfemployed,High School,Chip,Fuel,Q2,May,M,30-40,Low
T0002730,2023-12-03,Blue,39.44,10.52,892.14,0,5,Selfemployed,Post-Graduate,Swipe,Grocery,Q4,Dec,M,50-60,Med
T0002731,2023-03-28,Blue,12.43,23.32,1072.64,199,3,Selfemployed,High School,Swipe,Entertainment,Q1,Mar,F,60+,Med
T0002732,2023-01-04,Silver,13.83,1.8,316.6,49,3,White-collar,Doctorate,Chip,Bills,Q1,Jan,F,30-40,Med
T0002733,2023-09-23,Blue,145.94,15.72,2472.65,0,4,Blue-collar,Post-Graduate,Swipe,Fuel,Q3,Sep,M,40-50,Low
T0002734,2023-07-25,Blue,35.45,5.81,1635.71,199,3,Blue-collar,Post-Graduate,Swipe,Travel,Q3,Jul,M,30-40,Med
T0002735,2023-02-19,Blue,79.47,24.83,1716.36,199,3,Retirees,Uneducated,Swipe,Bills,Q1,Feb,M,60+,High
T0002736,2023-10-25,Blue,59.56,1.11,1246.39,49,2,Selfemployed,Unknown,Swipe,Fuel,Q4,Oct,M,20-30,Med
T0002737,2023-07-31,Blue,34.25,2.25,724.1,49,4,Govt,Graduate,Swipe,Entertainment,Q3,Jul,M,40-50,Med
T0002738,2023-08-15,Blue,3.27,3.79,167.17,99,5,Selfemployed,Uneducated,Chip,Entertainment,Q3,Aug,M,40-50,Low
T0002739,2023-06-21,Blue,12.37,10.69,876.93,0,2,Retirees,Doctorate,Chip,Fuel,Q2,Jun,M,40-50,High
T0002740,2023-01-25,Blue,52.43,29.78,1430.51,0,5,Selfemployed,Post-Graduate,Swipe,Fuel,Q1,Jan,M,50-60,Low
T0002741,2023-09-15,Blue,101.31,45.63,2115.56,0,2,Businessman,Unknown,Swipe,Fuel,Q3,Sep,F,50-60,Low
T0002742,2023-07-01,Silver,98.74,41.34,2332.96,0,5,Blue-collar,Uneducated,Chip,Bills,Q3,Jul,M,40-50,Low
T0002743,2023-03-07,Blue,75.48,6.93,1354.61,49,3,Selfemployed,Unknown,Swipe,Entertainment,Q1,Mar,M,40-50,Low
T0002744,2023-10-10,Blue,62.55,35.58,2178.19,99,3,Govt,Uneducated,Swipe,Fuel,Q4,Oct,F,40-50,High
T0002745,2023-02-08,Blue,19.62,10.89,399.09,99,2,Selfemployed,Graduate,Chip,Fuel,Q1,Feb,F,50-60,High
T0002746,2023-09-10,Blue,22.36,9.58,734.33,0,1,Govt,Doctorate,Swipe,Food,Q3,Sep,M,20-30,Low
T0002747,2023-07-26,Silver,26.58,6.87,1295.08,99,1,Govt,High School,Chip,Entertainment,Q3,Jul,F,30-40,Med
T0002748,2023-09-18,Gold,67.82,37.69,2236.05,199,5,Blue-collar,Uneducated,Swipe,Fuel,Q3,Sep,M,30-40,Med
T0002749,2023-10-24,Blue,61.73,38.76,1416.53,49,3,Blue-collar,Doctorate,Swipe,Bills,Q4,Oct,F,30-40,Low
T0002750,2023-08-21,Platinum,103.37,35.25,2257.77,0,3,Selfemployed,Uneducated,Swipe,Entertainment,Q3,Aug,F,50-60,Low
T0002751,2023-08-25,Blue,38.15,58.16,2283.52,0,2,Govt,Unknown,Online,Entertainment,Q3,Aug,M,40-50,High
T0002752,2023-09-14,Blue,51.56,4.89,1005.58,0,2,Blue-collar,Unknown,Chip,Food,Q3,Sep,F,40-50,High
T0002753,2023-09-19,Blue,40.15,13.43,1187.55,0,3,Businessman,High School,Online,Grocery,Q3,Sep,M,50-60,Low
T0002754,2023-10-04,Gold,69.7,10.19,1449.07,0,5,Businessman,High School,Online,Fuel,Q4,Oct,M,50-60,Low
T0002755,2023-08-26,Blue,25.01,21.27,1914.51,0,5,Selfemployed,High School,Chip,Bills,Q3,Aug,M,50-60,High
T0002756,2023-02-08,Blue,6.88,10.68,627.93,99,1,Selfemployed,Unknown,Swipe,Grocery,Q1,Feb,M,50-60,Med
T0002757,2023-09-29,Blue,45.19,9.89,1421.28,0,3,White-collar,Graduate,Chip,Bills,Q3,Sep,M,50-60,Med
T0002758,2023-01-18,Blue,73.23,33.82,1255.67,49,3,Businessman,High School,Chip,Food,Q1,Jan,M,30-40,Med
T0002759,2023-11-22,Blue,4.03,2.42,228.06,49,4,Blue-collar,Doctorate,Swipe,Food,Q4,Nov,M,30-40,Med
T0002760,2023-11-19,Blue,44.65,16.91,1264.42,199,2,Blue-collar,Post-Graduate,Swipe,Fuel,Q4,Nov,M,30-40,Med
T0002761,2023-11-11,Platinum,32.69,18.2,607.01,0,2,Retirees,High School,Swipe,Fuel,Q4,Nov,M,60+,Low
T0002762,2023-11-26,Blue,50.61,40.14,1627.71,0,1,Blue-collar,Uneducated,Chip,Food,Q4,Nov,F,20-30,Med
T0002763,2023-08-14,Platinum,24.72,5.33,831.11,0,5,Retirees,Post-Graduate,Swipe,Food,Q3,Aug,M,40-50,Med
T0002764,2023-02-27,Blue,28.14,2.85,630.71,0,5,Selfemployed,Post-Graduate,Chip,Entertainment,Q1,Feb,M,50-60,Med
T0002765,2023-11-01,Blue,50.68,1.75,1321.8,0,2,Govt,Uneducated,Chip,Fuel,Q4,Nov,M,40-50,Low
T0002766,2023-02-25,Gold,17.06,20.66,1559.02,49,1,Selfemployed,Post-Graduate,Swipe,Fuel,Q1,Feb,M,40-50,Med
T0002767,2023-06-12,Blue,13.46,7.41,503.39,199,4,White-collar,Uneducated,Chip,Entertainment,Q2,Jun,M,40-50,Med
T0002768,2023-09-24,Blue,77.77,28.28,1337.1,49,5,Retirees,Doctorate,Swipe,Bills,Q3,Sep,F,20-30,Low
T0002769,2023-10-29,Blue,39.91,10.53,761.97,0,5,White-collar,Post-Graduate,Swipe,Fuel,Q4,Oct,F,50-60,Low
T0002770,2023-07-10,Blue,97.31,43.64,1722.55,0,4,Retirees,High School,Swipe,Entertainment,Q3,Jul,F,30-40,Low
T0002771,2023-04-01,Blue,3.12,0.45,74.23,0,1,Retirees,Uneducated,Online,Bills,Q2,Apr,M,20-30,Low
T0002772,2023-01-31,Platinum,10.52,7.15,585.75,0,3,Selfemployed,High School,Swipe,Food,Q1,Jan,M,20-30,Low
T0002773,2023-07-19,Blue,128.35,64.6,2286.36,0,3,Blue-collar,Post-Graduate,Chip,Bills,Q3,Jul,M,40-50,Low
T0002774,2023-11-24,Blue,9.16,4.28,176.9,99,3,Selfemployed,Graduate,Chip,Entertainment,Q4,Nov,M,40-50,Low
T0002775,2023-07-12,Blue,55.67,28.84,1878.31,0,4,Retirees,Unknown,Swipe,Bills,Q3,Jul,M,50-60,Low
T0002776,2023-07-30,Blue,54.65,33.09,1844.09,49,3,Retirees,Uneducated,Swipe,Fuel,Q3,Jul,M,40-50,High
T0002777,2023-10-01,Blue,4.42,4.31,174.16,49,2,Retirees,Unknown,Chip,Bills,Q4,Oct,F,30-40,Low
T0002778,2023-09-30,Blue,21.22,13.56,839.11,0,2,Selfemployed,Post-Graduate,Chip,Grocery,Q3,Sep,M,30-40,Med
T0002779,2023-12-18,Blue,60.86,54.6,1860.53,0,2,Businessman,Uneducated,Chip,Grocery,Q4,Dec,M,40-50,High
T0002780,2023-11-29,Gold,77.12,35.13,2191.1,49,5,Blue-collar,Uneducated,Swipe,Travel,Q4,Nov,M,20-30,Med
T0002781,2023-05-09,Blue,19.4,9.47,682.25,0,4,Businessman,Doctorate,Chip,Bills,Q2,May,F,50-60,Med
T0002782,2023-06-17,Silver,9.47,9.18,741.72,49,3,White-collar,Uneducated,Chip,Bills,Q2,Jun,F,40-50,High
T0002783,2023-09-13,Platinum,20.54,4.78,404.65,0,5,Blue-collar,Doctorate,Swipe,Entertainment,Q3,Sep,F,50-60,Low
T0002784,2023-09-29,Blue,22.85,13.97,866.94,0,5,Selfemployed,Graduate,Chip,Travel,Q3,Sep,F,60+,High
T0002785,2023-04-04,Blue,122.34,51.74,2278.8,49,3,Businessman,Doctorate,Swipe,Fuel,Q2,Apr,F,50-60,High
T0002786,2023-01-03,Blue,74.94,22.29,1476.76,49,3,Businessman,High School,Swipe,Fuel,Q1,Jan,F,40-50,Low
T0002787,2023-03-13,Platinum,66.42,14.39,1476.02,0,1,Govt,High School,Online,Entertainment,Q1,Mar,F,40-50,High
T0002788,2023-07-21,Blue,22.62,19.11,2123.46,49,1,Blue-collar,High School,Swipe,Bills,Q3,Jul,M,30-40,Low
T0002789,2023-12-08,Blue,56.89,40.86,2326.41,0,5,White-collar,Uneducated,Online,Entertainment,Q4,Dec,F,50-60,Med
T0002790,2023-02-25,Blue,14.94,5.69,331.64,0,2,Blue-collar,Post-Graduate,Swipe,Entertainment,Q1,Feb,F,30-40,Low
T0002791,2023-01-22,Blue,23.34,15.03,501.02,199,3,Businessman,Post-Graduate,Swipe,Grocery,Q1,Jan,F,40-50,High
T0002792,2023-09-10,Blue,2.97,2.04,237.1,99,1,White-collar,Uneducated,Chip,Grocery,Q3,Sep,F,50-60,High
T0002793,2023-04-03,Blue,8.05,4.38,354.54,49,4,Selfemployed,Graduate,Chip,Grocery,Q2,Apr,F,40-50,High
T0002794,2023-11-24,Blue,62.31,37.47,1383.71,199,1,Blue-collar,Post-Graduate,Swipe,Bills,Q4,Nov,F,60+,High
T0002795,2023-09-07,Platinum,70.32,16.39,1256.43,0,3,Govt,Doctorate,Swipe,Fuel,Q3,Sep,F,50-60,Low
T0002796,2023-12-28,Blue,77.27,39.24,2445.77,99,4,Govt,Post-Graduate,Chip,Bills,Q4,Dec,F,20-30,Med
T0002797,2023-09-07,Blue,102.93,49.17,1733.34,0,4,Govt,Unknown,Chip,Bills,Q3,Sep,F,30-40,Med
T0002798,2023-10-19,Blue,15.92,1.69,349.7,99,4,Businessman,Uneducated,Chip,Food,Q4,Oct,F,40-50,High
T0002799,2023-08-01,Platinum,50.16,35.63,1862.86,0,4,Businessman,Doctorate,Swipe,Fuel,Q3,Aug,M,60+,Med
T0002800,2023-09-10,Blue,5.28,1.53,328.99,49,5,Govt,Unknown,Swipe,Food,Q3,Sep,M,50-60,Low
T0002801,2023-08-11,Blue,8.16,1.12,162.92,49,3,Govt,Graduate,Swipe,Fuel,Q3,Aug,M,20-30,High
T0002802,2023-03-28,Blue,6.74,13.67,588.58,199,3,White-collar,Unknown,Swipe,Bills,Q1,Mar,F,40-50,Med
T0002803,2023-07-15,Blue,21.24,2.73,1286.18,49,5,Govt,Graduate,Chip,Fuel,Q3,Jul,F,40-50,Low
T0002804,2023-10-02,Blue,39.51,29.16,2130.76,0,5,Selfemployed,Graduate,Swipe,Entertainment,Q4,Oct,F,40-50,Low
T0002805,2023-07-23,Platinum,20.02,0.18,1773.71,199,1,Selfemployed,Uneducated,Chip,Food,Q3,Jul,M,20-30,Med
T0002806,2023-01-09,Blue,0.97,1.88,73.27,49,1,Businessman,Doctorate,Swipe,Food,Q1,Jan,M,60+,Low
T0002807,2023-04-24,Silver,22.32,11.12,586.2,99,5,Govt,Post-Graduate,Swipe,Bills,Q2,Apr,M,20-30,High
T0002808,2023-08-16,Blue,9.47,13.35,648.41,49,2,Businessman,Doctorate,Online,Fuel,Q3,Aug,M,50-60,Low
T0002809,2023-08-10,Silver,25.66,15.92,2245.71,49,2,White-collar,Unknown,Swipe,Bills,Q3,Aug,M,50-60,Low
T0002810,2023-04-06,Gold,29.49,9.58,568.14,99,4,Blue-collar,Uneducated,Swipe,Fuel,Q2,Apr,F,50-60,High
T0002811,2023-08-07,Blue,8.03,8.49,377.0,0,1,Retirees,Uneducated,Swipe,Entertainment,Q3,Aug,F,40-50,High
T0002812,2023-08-23,Gold,98.27,18.8,1819.62,0,5,Selfemployed,Doctorate,Swipe,Bills,Q3,Aug,M,50-60,High
T0002813,2023-04-25,Silver,73.69,33.02,1601.21,0,4,Govt,Graduate,Swipe,Bills,Q2,Apr,F,50-60,High
T0002814,2023-10-10,Gold,75.19,2.37,2359.93,99,1,White-collar,Uneducated,Chip,Fuel,Q4,Oct,F,30-40,Med
T0002815,2023-07-01,Blue,15.36,2.77,501.41,0,1,Govt,Unknown,Swipe,Bills,Q3,Jul,F,30-40,Low
T0002816,2023-01-08,Blue,35.93,4.28,1783.39,0,2,Selfemployed,Doctorate,Swipe,Bills,Q1,Jan,M,50-60,Low
T0002817,2023-10-31,Platinum,109.08,47.79,2343.76,0,3,Selfemployed,Uneducated,Swipe,Food,Q4,Oct,F,50-60,Med
T0002818,2023-03-14,Blue,49.14,18.31,1683.57,0,2,Retirees,Uneducated,Swipe,Bills,Q1,Mar,F,40-50,High
T0002819,2023-03-31,Platinum,2.0,2.56,116.88,199,3,Selfemployed,Post-Graduate,Swipe,Bills,Q1,Mar,F,30-40,Low
T0002820,2023-07-10,Blue,8.75,24.3,845.0,199,3,Blue-collar,Post-Graduate,Swipe,Entertainment,Q3,Jul,F,50-60,High
T0002821,2023-09-25,Blue,26.2,36.78,1608.62,0,3,Retirees,Uneducated,Swipe,Bills,Q3,Sep,F,50-60,Med
T0002822,2023-12-04,Blue,54.17,5.59,1381.99,199,5,Selfemployed,Post-Graduate,Swipe,Fuel,Q4,Dec,F,40-50,High
T0002823,2023-03-15,Blue,95.6,25.95,1775.45,0,1,Retirees,Graduate,Swipe,Bills,Q1,Mar,F,40-50,Low
T0002824,2023-04-19,Blue,52.17,24.32,1130.51,0,2,Selfemployed,High School,Chip,Entertainment,Q2,Apr,F,40-50,Med
T0002825,2023-11-06,Platinum,63.85,26.03,2102.37,49,2,Retirees,Doctorate,Swipe,Bills,Q4,Nov,M,20-30,High
T0002826,2023-03-22,Blue,30.0,3.15,1849.01,199,1,Retirees,Unknown,Swipe,Food,Q1,Mar,M,50-60,Low
T0002827,2023-07-18,Blue,68.59,36.07,1715.73,49,4,Blue-collar,High School,Swipe,Fuel,Q3,Jul,M,40-50,Low
T0002828,2023-05-03,Gold,67.22,8.17,1797.02,49,4,Govt,High School,Swipe,Bills,Q2,May,M,60+,High
T0002829,2023-07-15,Blue,13.66,9.59,676.48,0,3,Retirees,Graduate,Chip,Entertainment,Q3,Jul,F,40-50,High
T0002830,2023-11-11,Blue,30.95,26.47,1474.03,0,3,Govt,Graduate,Chip,Food,Q4,Nov,M,50-60,Med
T0002831,2023-11-26,Blue,15.01,10.76,1001.17,99,4,Retirees,Doctorate,Chip,Bills,Q4,Nov,F,30-40,Low
T0002832,2023-04-14,Silver,124.15,23.49,2086.87,49,4,Govt,Uneducated,Chip,Entertainment,Q2,Apr,F,40-50,Med
T0002833,2023-08-05,Blue,13.98,0.3,1190.75,0,3,Retirees,High School,Online,Food,Q3,Aug,F,30-40,High
T0002834,2023-03-05,Blue,32.67,1.63,753.04,0,5,Blue-collar,Unknown,Swipe,Entertainment,Q1,Mar,M,30-40,High
T0002835,2023-12-01,Blue,55.39,32.45,2027.87,199,5,Govt,Post-Graduate,Chip,Fuel,Q4,Dec,F,50-60,High
T0002836,2023-05-19,Blue,1.55,3.32,123.33,49,2,Blue-collar,Doctorate,Chip,Entertainment,Q2,May,F,20-30,Med
T0002837,2023-05-03,Gold,20.51,44.84,1734.46,199,4,Blue-collar,Graduate,Swipe,Fuel,Q2,May,M,60+,Low
T0002838,2023-05-18,Blue,42.42,35.35,1498.9,99,5,Govt,Post-Graduate,Chip,Fuel,Q2,May,M,50-60,Med
T0002839,2023-09-04,Blue,87.42,24.36,1663.46,0,3,Businessman,Uneducated,Swipe,Grocery,Q3,Sep,F,40-50,High
T0002840,2023-07-01,Blue,82.8,50.43,1696.1,199,1,Govt,Graduate,Swipe,Entertainment,Q3,Jul,F,30-40,High
T0002841,2023-11-21,Blue,8.41,2.32,196.63,0,5,White-collar,Unknown,Swipe,Grocery,Q4,Nov,F,40-50,Med
T0002842,2023-09-08,Blue,13.71,15.18,904.91,99,3,White-collar,Doctorate,Swipe,Grocery,Q3,Sep,M,30-40,Low
T0002843,2023-06-15,Blue,64.21,11.79,1759.92,0,3,White-collar,Post-Graduate,Chip,Fuel,Q2,Jun,M,40-50,Med
T0002844,2023-05-26,Platinum,42.84,10.25,720.52,199,2,White-collar,Unknown,Chip,Bills,Q2,May,F,20-30,High
T0002845,2023-08-05,Platinum,21.7,19.71,1086.15,49,1,White-collar,Post-Graduate,Swipe,Travel,Q3,Aug,M,30-40,High
T0002846,2023-08-20,Blue,27.24,2.57,545.36,0,1,Govt,High School,Swipe,Bills,Q3,Aug,M,40-50,Low
T0002847,2023-10-25,Blue,96.14,14.07,2182.43,99,5,Retirees,Post-Graduate,Swipe,Grocery,Q4,Oct,M,40-50,Low
T0002848,2023-11-11,Blue,89.5,48.32,2347.22,99,3,Selfemployed,Doctorate,Chip,Bills,Q4,Nov,F,30-40,Low
T0002849,2023-08-18,Silver,49.45,54.38,1823.03,49,4,Retirees,Graduate,Swipe,Entertainment,Q3,Aug,F,50-60,Med
T0002850,2023-06-11,Platinum,11.08,5.4,250.43,0,5,Retirees,Doctorate,Chip,Bills,Q2,Jun,M,40-50,Med
T0002851,2023-03-19,Platinum,11.09,9.14,322.06,0,1,Businessman,Post-Graduate,Swipe,Food,Q1,Mar,F,50-60,High
T0002852,2023-09-18,Blue,36.02,32.21,1229.95,99,1,Govt,Uneducated,Chip,Fuel,Q3,Sep,F,40-50,Med
T0002853,2023-07-27,Blue,10.46,12.66,441.41,99,5,White-collar,High School,Swipe,Grocery,Q3,Jul,F,50-60,High
T0002854,2023-06-05,Blue,39.48,24.6,2072.52,0,3,White-collar,High School,Online,Food,Q2,Jun,F,30-40,High
T0002855,2023-03-09,Blue,42.93,26.23,899.53,49,4,Selfemployed,Doctorate,Chip,Entertainment,Q1,Mar,F,60+,High
T0002856,2023-11-08,Silver,16.8,10.18,483.79,0,5,Businessman,Post-Graduate,Swipe,Food,Q4,Nov,M,40-50,Med
T0002857,2023-02-22,Blue,26.82,4.1,832.45,0,2,Businessman,Unknown,Swipe,Food,Q1,Feb,F,30-40,Low
T0002858,2023-01-03,Blue,28.37,6.6,645.98,0,3,Blue-collar,Post-Graduate,Chip,Fuel,Q1,Jan,M,40-50,Low
T0002859,2023-09-13,Blue,43.0,32.11,1148.33,49,3,Selfemployed,Uneducated,Swipe,Grocery,Q3,Sep,F,30-40,High
T0002860,2023-02-20,Silver,118.17,1.64,2112.21,49,3,Blue-collar,Post-Graduate,Swipe,Bills,Q1,Feb,M,40-50,Low
T0002861,2023-06-24,Blue,67.34,35.32,1470.55,99,2,Retirees,Graduate,Online,Bills,Q2,Jun,F,30-40,Low
T0002862,2023-06-05,Blue,32.52,3.61,592.97,199,3,Govt,Post-Graduate,Swipe,Entertainment,Q2,Jun,M,50-60,Low
T0002863,2023-01-09,Blue,80.68,21.85,1533.42,0,3,Govt,Uneducated,Swipe,Entertainment,Q1,Jan,M,30-40,Low
T0002864,2023-08-24,Blue,26.19,62.43,2245.24,0,1,Businessman,High School,Swipe,Grocery,Q3,Aug,F,40-50,Med
T0002865,2023-05-22,Blue,77.49,2.2,1519.47,0,2,Selfemployed,Doctorate,Swipe,Grocery,Q2,May,F,40-50,Low
T0002866,2023-02-05,Silver,4.86,2.96,125.82,0,2,Businessman,Unknown,Swipe,Bills,Q1,Feb,F,40-50,Med
T0002867,2023-03-03,Blue,47.84,16.61,907.69,99,2,Retirees,Uneducated,Swipe,Travel,Q1,Mar,M,30-40,Med
T0002868,2023-06-24,Blue,57.68,20.26,979.86,0,5,Retirees,High School,Swipe,Grocery,Q2,Jun,F,50-60,Med
T0002869,2023-06-07,Silver,18.15,1.19,304.15,0,3,Govt,Doctorate,Swipe,Food,Q2,Jun,M,40-50,Med
T0002870,2023-10-29,Blue,89.28,43.95,2428.85,49,3,Businessman,Doctorate,Chip,Entertainment,Q4,Oct,F,30-40,Low
T0002871,2023-09-10,Blue,14.64,7.81,269.04,0,4,Retirees,Doctorate,Swipe,Food,Q3,Sep,M,50-60,High
T0002872,2023-08-01,Gold,53.67,36.49,1587.69,0,2,Retirees,Doctorate,Chip,Bills,Q3,Aug,M,40-50,High
T0002873,2023-12-10,Blue,63.22,51.06,2361.42,49,5,Businessman,Doctorate,Chip,Entertainment,Q4,Dec,F,40-50,High
T0002874,2023-02-18,Platinum,13.99,0.56,544.67,99,4,Govt,Doctorate,Swipe,Bills,Q1,Feb,M,30-40,High
T0002875,2023-07-28,Blue,5.68,14.1,524.4,0,4,Businessman,Doctorate,Chip,Entertainment,Q3,Jul,F,40-50,Med
T0002876,2023-09-20,Blue,36.61,34.05,1447.57,49,5,Blue-collar,Unknown,Swipe,Food,Q3,Sep,F,50-60,High
T0002877,2023-05-28,Blue,5.03,7.15,257.3,199,1,Blue-collar,Doctorate,Online,Food,Q2,May,M,40-50,Low
T0002878,2023-04-16,Platinum,40.57,43.53,2120.19,99,4,White-collar,High School,Chip,Grocery,Q2,Apr,F,50-60,Low
T0002879,2023-03-15,Platinum,6.73,4.71,253.1,49,5,White-collar,Post-Graduate,Swipe,Food,Q1,Mar,F,30-40,Med
T0002880,2023-02-12,Gold,111.67,2.65,2292.39,0,5,Blue-collar,Graduate,Chip,Grocery,Q1,Feb,F,50-60,High
T0002881,2023-05-09,Blue,94.9,12.87,1902.61,0,3,Retirees,Unknown,Swipe,Food,Q2,May,F,50-60,Low
T0002882,2023-10-09,Blue,18.7,21.29,717.99,99,3,Blue-collar,Post-Graduate,Swipe,Fuel,Q4,Oct,F,40-50,Med
T0002883,2023-04-18,Gold,70.06,41.19,2496.76,0,2,Businessman,Unknown,Swipe,Entertainment,Q2,Apr,F,30-40,High
T0002884,2023-04-18,Blue,9.21,2.03,243.66,0,2,White-collar,High School,Chip,Entertainment,Q2,Apr,F,40-50,Low
T0002885,2023-06-17,Blue,27.05,12.1,506.28,99,1,Selfemployed,Unknown,Swipe,Fuel,Q2,Jun,F,40-50,Med
T0002886,2023-04-11,Blue,29.6,13.08,1339.02,0,1,Blue-collar,Uneducated,Swipe,Entertainment,Q2,Apr,F,50-60,Low
T0002887,2023-05-28,Blue,31.22,2.21,1404.74,99,1,Selfemployed,Uneducated,Chip,Fuel,Q2,May,M,40-50,Med
T0002888,2023-04-28,Silver,120.43,15.97,2259.79,0,5,Retirees,Uneducated,Swipe,Fuel,Q2,Apr,M,40-50,Low
T0002889,2023-04-05,Blue,54.09,29.07,2241.11,0,2,White-collar,Post-Graduate,Swipe,Entertainment,Q2,Apr,M,40-50,Low
T0002890,2023-05-27,Blue,91.52,14.43,2190.3,49,2,Selfemployed,High School,Swipe,Grocery,Q2,May,F,50-60,High
T0002891,2023-02-18,Blue,85.82,41.37,1524.96,99,5,Businessman,Doctorate,Swipe,Grocery,Q1,Feb,F,50-60,High
T0002892,2023-10-19,Blue,59.56,0.2,1858.05,199,2,Businessman,Graduate,Swipe,Bills,Q4,Oct,M,50-60,Low
T0002893,2023-11-10,Gold,111.13,60.68,2380.65,0,3,White-collar,Post-Graduate,Swipe,Bills,Q4,Nov,M,50-60,High
T0002894,2023-02-20,Gold,66.84,27.78,1806.52,49,5,Govt,Uneducated,Swipe,Fuel,Q1,Feb,F,60+,Low
